Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in),Month,Day,Hour
2020-01-10 08:00:00,191.4,162,148,163,11,59.63,1,10,8
2020-01-10 09:00:00,223.9,166,150,153,10,59.66,1,10,9
2020-01-10 10:00:00,226.5,168,150,148,13,59.66,1,10,10
2020-01-10 11:00:00,226.4,172,150,140,15,59.66,1,10,11
2020-01-10 12:00:00,227.3,170,150,144,21,59.6,1,10,12
2020-01-10 13:00:00,228.2,172,150,140,19,59.57,1,10,13
2020-01-10 14:00:00,229,165,150,158,22,59.54,1,10,14
2020-01-10 15:00:00,230.8,168,148,144,16,59.48,1,10,15
2020-01-10 16:00:00,228.1,168,150,148,11,59.48,1,10,16
2020-01-10 17:00:00,189.7,163,146,153,15,59.51,1,10,17
2020-01-10 18:00:00,218.3,152,145,177,15,59.54,1,10,18
2020-01-10 19:00:00,204.7,156,150,183,8,59.57,1,10,19
2020-01-10 20:00:00,190.1,158,150,178,9,59.6,1,10,20
2020-01-10 21:00:00,189.1,158,150,178,4,59.63,1,10,21
2020-01-10 22:00:00,188.8,158,150,178,5,59.66,1,10,22
2020-01-10 23:00:00,189.9,160,150,173,10,59.66,1,10,23
2020-01-11 00:00:00,180.9,162,150,168,6,59.66,1,11,0
2020-01-11 01:00:00,179,158,150,178,6,59.6,1,11,1
2020-01-11 02:00:00,175.4,158,150,178,5,59.54,1,11,2
2020-01-11 03:00:00,177.8,158,150,178,10,59.54,1,11,3
2020-01-11 04:00:00,178.8,158,150,178,8,59.48,1,11,4
2020-01-11 05:00:00,175.6,158,150,178,6,59.54,1,11,5
2020-01-11 06:00:00,175.4,158,146,166,6,59.54,1,11,6
2020-01-11 07:00:00,196.4,158,146,166,8,59.57,1,11,7
2020-01-11 08:00:00,204.7,162,148,163,11,59.63,1,11,8
2020-01-11 09:00:00,208.3,166,150,153,10,59.66,1,11,9
2020-01-11 10:00:00,212.5,168,150,148,13,59.66,1,11,10
2020-01-11 11:00:00,214.7,172,150,140,15,59.66,1,11,11
2020-01-11 12:00:00,215.4,170,150,144,21,59.6,1,11,12
2020-01-11 13:00:00,214.5,172,150,140,19,59.57,1,11,13
2020-01-11 14:00:00,214.8,165,150,158,22,59.54,1,11,14
2020-01-11 15:00:00,214.7,168,148,144,16,59.48,1,11,15
2020-01-11 16:00:00,214.2,168,150,148,11,59.48,1,11,16
2020-01-11 17:00:00,212.9,163,146,153,15,59.51,1,11,17
2020-01-11 18:00:00,210.6,152,145,177,15,59.54,1,11,18
2020-01-11 19:00:00,196.3,156,150,183,8,59.57,1,11,19
2020-01-11 20:00:00,188.9,158,150,178,9,59.6,1,11,20
2020-01-11 21:00:00,190.5,158,150,178,4,59.63,1,11,21
2020-01-11 22:00:00,194,158,150,178,5,59.66,1,11,22
2020-01-11 23:00:00,194.6,158,150,178,8,59.66,1,11,23
2020-01-12 00:00:00,188.7,158,150,178,5,59.66,1,12,0
2020-01-12 01:00:00,181.1,158,148,172,5,59.66,1,12,1
2020-01-12 02:00:00,177.8,158,146,166,5,59.6,1,12,2
2020-01-12 03:00:00,179.3,158,148,172,5,59.6,1,12,3
2020-01-12 04:00:00,178.2,156,150,183,5,59.54,1,12,4
2020-01-12 05:00:00,176.3,154,148,183,8,59.54,1,12,5
2020-01-12 06:00:00,174,154,148,183,5,59.57,1,12,6
2020-01-12 07:00:00,186.9,156,150,183,8,59.6,1,12,7
2020-01-12 08:00:00,190.6,162,150,168,8,59.66,1,12,8
2020-01-12 09:00:00,195.1,164,148,153,10,59.69,1,12,9
2020-01-12 10:00:00,203.5,168,147,140,16,59.66,1,12,10
2020-01-12 11:00:00,210.8,174,147,128,13,59.66,1,12,11
2020-01-12 12:00:00,210.4,176,144,116,18,59.66,1,12,12
2020-01-12 13:00:00,211.7,180,142,107,18,59.57,1,12,13
2020-01-12 14:00:00,213.9,176,144,116,22,59.51,1,12,14
2020-01-12 15:00:00,215.7,176,144,116,24,59.45,1,12,15
2020-01-12 16:00:00,215.2,172,146,132,19,59.42,1,12,16
2020-01-12 17:00:00,211.5,170,148,140,19,59.45,1,12,17
2020-01-12 18:00:00,207.7,166,148,149,24,59.51,1,12,18
2020-01-12 19:00:00,199.2,163,146,153,17,59.54,1,12,19
2020-01-12 20:00:00,187,162,146,158,8,59.6,1,12,20
2020-01-12 21:00:00,184.8,162,148,163,8,59.6,1,12,21
2020-01-12 22:00:00,186,160,150,173,13,59.6,1,12,22
2020-01-12 23:00:00,186.5,158,148,172,10,59.6,1,12,23
2020-01-13 00:00:00,179.4,158,150,178,6,59.6,1,13,0
2020-01-13 01:00:00,175.4,156,146,172,6,59.54,1,13,1
2020-01-13 02:00:00,173.3,154,148,183,6,59.51,1,13,2
2020-01-13 03:00:00,174.6,154,148,183,6,59.48,1,13,3
2020-01-13 04:00:00,174.3,154,148,183,6,59.48,1,13,4
2020-01-13 05:00:00,177.1,154,146,178,8,59.48,1,13,5
2020-01-13 06:00:00,188.9,154,146,178,8,59.51,1,13,6
2020-01-13 07:00:00,218.3,154,146,178,5,59.54,1,13,7
2020-01-13 08:00:00,221.7,160,148,168,6,59.57,1,13,8
2020-01-13 09:00:00,220.5,166,146,144,15,59.6,1,13,9
2020-01-13 10:00:00,224.8,170,148,140,14,59.6,1,13,10
2020-01-13 11:00:00,225.3,174,146,128,20,59.6,1,13,11
2020-01-13 12:00:00,226.6,176,145,120,22,59.6,1,13,12
2020-01-13 13:00:00,227.5,178,146,121,25,59.54,1,13,13
2020-01-13 14:00:00,229.4,178,145,117,26,59.48,1,13,14
2020-01-13 15:00:00,230.3,176,145,120,29,59.45,1,13,15
2020-01-13 16:00:00,229.7,172,145,128,27,59.42,1,13,16
2020-01-13 17:00:00,228,168,146,140,20,59.48,1,13,17
2020-01-13 18:00:00,225.6,166,148,148,22,59.48,1,13,18
2020-01-13 19:00:00,215.4,163,145,149,16,59.54,1,13,19
2020-01-13 20:00:00,209.6,162,146,158,10,59.57,1,13,20
2020-01-13 21:00:00,204.4,162,146,158,12,59.6,1,13,21
2020-01-13 22:00:00,205,158,146,166,15,59.6,1,13,22
2020-01-13 23:00:00,199.5,158,146,166,9,59.66,1,13,23
2020-01-14 00:00:00,182.3,158,145,161,13,59.66,1,14,0
2020-01-14 01:00:00,174.9,158,146,166,12,59.6,1,14,1
2020-01-14 02:00:00,172.6,156,146,172,6,59.6,1,14,2
2020-01-14 03:00:00,175,154,146,178,8,59.54,1,14,3
2020-01-14 04:00:00,173.6,154,146,178,5,59.54,1,14,4
2020-01-14 05:00:00,177.3,158,150,178,12,59.54,1,14,5
2020-01-14 06:00:00,178.9,158,150,178,13,59.6,1,14,6
2020-01-14 07:00:00,195.5,156,148,178,6,59.6,1,14,7
2020-01-14 08:00:00,202.9,160,148,167,10,59.66,1,14,8
2020-01-14 09:00:00,224.6,163,148,158,14,59.72,1,14,9
2020-01-14 10:00:00,228.2,170,148,140,15,59.69,1,14,10
2020-01-14 11:00:00,229.2,172,146,132,22,59.66,1,14,11
2020-01-14 12:00:00,229.7,174,146,128,24,59.63,1,14,12
2020-01-14 13:00:00,230.1,176,145,120,25,59.6,1,14,13
2020-01-14 14:00:00,231.4,176,146,124,28,59.54,1,14,14
2020-01-14 15:00:00,228.6,172,146,132,29,59.54,1,14,15
2020-01-14 16:00:00,228.3,170,148,140,28,59.54,1,14,16
2020-01-14 17:00:00,229,166,146,144,25,59.54,1,14,17
2020-01-14 18:00:00,229.4,164,146,148,18,59.54,1,14,18
2020-01-14 19:00:00,215.1,162,148,163,12,59.54,1,14,19
2020-01-14 20:00:00,198.9,162,148,163,11,59.6,1,14,20
2020-01-14 21:00:00,195,160,150,173,10,59.66,1,14,21
2020-01-14 22:00:00,194.6,158,150,178,8,59.66,1,14,22
2020-01-14 23:00:00,196.1,158,150,178,6,59.66,1,14,23
2020-01-15 00:00:00,181.9,158,150,178,6,59.66,1,15,0
2020-01-15 01:00:00,176.2,158,150,178,12,59.63,1,15,1
2020-01-15 02:00:00,174.8,158,150,178,12,59.6,1,15,2
2020-01-15 03:00:00,176.9,158,150,178,11,59.57,1,15,3
2020-01-15 04:00:00,176.6,158,150,178,10,59.54,1,15,4
2020-01-15 05:00:00,178.8,158,148,172,14,59.6,1,15,5
2020-01-15 06:00:00,180.8,158,150,178,10,59.6,1,15,6
2020-01-15 07:00:00,210.8,158,150,178,9,59.63,1,15,7
2020-01-15 08:00:00,225.3,162,150,168,13,59.69,1,15,8
2020-01-15 09:00:00,221.6,163,148,158,12,59.72,1,15,9
2020-01-15 10:00:00,225.3,166,148,149,13,59.72,1,15,10
2020-01-15 11:00:00,229.3,172,148,136,19,59.72,1,15,11
2020-01-15 12:00:00,244.5,172,144,124,19,59.66,1,15,12
2020-01-15 13:00:00,233.6,176,145,121,23,59.63,1,15,13
2020-01-15 14:00:00,238.3,178,145,117,25,59.57,1,15,14
2020-01-15 15:00:00,242.2,174,144,120,27,59.54,1,15,15
2020-01-15 16:00:00,243.1,176,142,113,25,59.51,1,15,16
2020-01-15 17:00:00,227.1,170,146,136,26,59.54,1,15,17
2020-01-15 18:00:00,202.6,166,146,144,25,59.57,1,15,18
2020-01-15 19:00:00,207.2,163,148,158,17,59.6,1,15,19
2020-01-15 20:00:00,186.8,162,148,163,12,59.66,1,15,20
2020-01-15 21:00:00,187.1,162,146,158,12,59.66,1,15,21
2020-01-15 22:00:00,185.7,162,146,158,11,59.69,1,15,22
2020-01-15 23:00:00,185,162,148,163,10,59.69,1,15,23
2020-01-16 00:00:00,175.9,162,148,163,12,59.72,1,16,0
2020-01-16 01:00:00,173.7,162,146,158,12,59.66,1,16,1
2020-01-16 02:00:00,172.9,162,148,163,13,59.63,1,16,2
2020-01-16 03:00:00,168.8,160,148,167,10,59.6,1,16,3
2020-01-16 04:00:00,168,158,148,172,10,59.57,1,16,4
2020-01-16 05:00:00,171.7,158,150,178,11,59.6,1,16,5
2020-01-16 06:00:00,174.8,158,148,172,12,59.6,1,16,6
2020-01-16 07:00:00,207.2,158,148,172,11,59.66,1,16,7
2020-01-16 08:00:00,220,162,146,158,10,59.72,1,16,8
2020-01-16 09:00:00,218.1,168,150,148,14,59.75,1,16,9
2020-01-16 10:00:00,221.6,168,150,148,17,59.78,1,16,10
2020-01-16 11:00:00,225.4,170,146,136,18,59.75,1,16,11
2020-01-16 12:00:00,228,172,146,132,21,59.72,1,16,12
2020-01-16 13:00:00,228.4,174,146,128,20,59.66,1,16,13
2020-01-16 14:00:00,227.9,176,144,116,23,59.63,1,16,14
2020-01-16 15:00:00,255.7,178,148,124,19,59.6,1,16,15
2020-01-16 16:00:00,249.6,174,148,132,20,59.54,1,16,16
2020-01-16 17:00:00,240,170,150,144,20,59.54,1,16,17
2020-01-16 18:00:00,233.7,166,150,153,24,59.6,1,16,18
2020-01-16 19:00:00,191.5,164,150,158,18,59.66,1,16,19
2020-01-16 20:00:00,198.1,162,148,163,15,59.66,1,16,20
2020-01-16 21:00:00,197.9,162,150,168,11,59.72,1,16,21
2020-01-16 22:00:00,188.9,162,150,168,11,59.72,1,16,22
2020-01-16 23:00:00,185.6,158,150,178,7,59.72,1,16,23
2020-01-17 00:00:00,174.5,158,150,178,5,59.72,1,17,0
2020-01-17 01:00:00,170.2,158,150,178,4,59.72,1,17,1
2020-01-17 02:00:00,167.9,158,150,178,8,59.66,1,17,2
2020-01-17 03:00:00,169.4,158,150,178,6,59.66,1,17,3
2020-01-17 04:00:00,169.2,158,150,178,6,59.63,1,17,4
2020-01-17 05:00:00,171.2,156,150,183,6,59.66,1,17,5
2020-01-17 06:00:00,171.8,154,148,183,8,59.66,1,17,6
2020-01-17 07:00:00,207.5,156,150,183,8,59.69,1,17,7
2020-01-17 08:00:00,227.3,160,150,173,8,59.72,1,17,8
2020-01-17 09:00:00,228.7,164,148,153,18,59.78,1,17,9
2020-01-17 10:00:00,231.7,170,146,136,20,59.78,1,17,10
2020-01-17 11:00:00,235.3,174,146,128,19,59.78,1,17,11
2020-01-17 12:00:00,237.9,178,146,121,24,59.75,1,17,12
2020-01-17 13:00:00,240.6,180,146,118,24,59.72,1,17,13
2020-01-17 14:00:00,259,181,142,104,23,59.63,1,17,14
2020-01-17 15:00:00,198.3,180,146,118,25,59.6,1,17,15
2020-01-17 16:00:00,230.5,176,145,120,28,59.54,1,17,16
2020-01-17 17:00:00,242.7,172,146,132,26,59.54,1,17,17
2020-01-17 18:00:00,193.8,170,146,136,16,59.6,1,17,18
2020-01-17 19:00:00,207.3,164,146,148,16,59.63,1,17,19
2020-01-17 20:00:00,185.5,163,150,163,15,59.69,1,17,20
2020-01-17 21:00:00,188.5,162,150,168,11,59.72,1,17,21
2020-01-17 22:00:00,186.3,162,150,168,11,59.72,1,17,22
2020-01-17 23:00:00,186,160,150,173,11,59.69,1,17,23
2020-01-18 00:00:00,179.7,158,150,178,7,59.66,1,18,0
2020-01-18 01:00:00,169.6,158,150,178,6,59.66,1,18,1
2020-01-18 02:00:00,168.4,158,150,178,6,59.66,1,18,2
2020-01-18 03:00:00,167,158,148,172,6,59.6,1,18,3
2020-01-18 04:00:00,166.7,158,150,178,5,59.6,1,18,4
2020-01-18 05:00:00,166.4,158,150,178,5,59.66,1,18,5
2020-01-18 06:00:00,166.4,158,150,178,7,59.66,1,18,6
2020-01-18 07:00:00,191.7,158,150,178,5,59.69,1,18,7
2020-01-18 08:00:00,204.2,163,152,168,8,59.72,1,18,8
2020-01-18 09:00:00,207,168,152,153,14,59.72,1,18,9
2020-01-18 10:00:00,209.8,172,152,144,16,59.72,1,18,10
2020-01-18 11:00:00,211.9,178,150,128,22,59.72,1,18,11
2020-01-18 12:00:00,212.6,178,148,124,25,59.69,1,18,12
2020-01-18 13:00:00,212.6,180,150,124,21,59.63,1,18,13
2020-01-18 14:00:00,213.3,180,143,111,26,59.57,1,18,14
2020-01-18 15:00:00,216.1,180,150,124,26,59.54,1,18,15
2020-01-18 16:00:00,214.3,178,148,124,27,59.54,1,18,16
2020-01-18 17:00:00,210.9,170,146,136,26,59.54,1,18,17
2020-01-18 18:00:00,203.7,168,148,144,20,59.57,1,18,18
2020-01-18 19:00:00,195.4,164,150,158,18,59.6,1,18,19
2020-01-18 20:00:00,187.3,164,150,158,16,59.66,1,18,20
2020-01-18 21:00:00,183.5,162,154,178,17,59.69,1,18,21
2020-01-18 22:00:00,184.9,162,152,173,14,59.72,1,18,22
2020-01-18 23:00:00,181.5,162,154,178,15,59.72,1,18,23
2020-01-19 00:00:00,177.8,162,150,168,12,59.72,1,19,0
2020-01-19 01:00:00,174.8,162,154,178,14,59.69,1,19,1
2020-01-19 02:00:00,169.8,162,152,173,13,59.66,1,19,2
2020-01-19 03:00:00,169.9,162,152,173,13,59.6,1,19,3
2020-01-19 04:00:00,169.1,162,152,173,11,59.6,1,19,4
2020-01-19 05:00:00,168.2,162,154,178,14,59.6,1,19,5
2020-01-19 06:00:00,169.6,158,152,183,13,59.63,1,19,6
2020-01-19 07:00:00,180.9,160,152,178,12,59.66,1,19,7
2020-01-19 08:00:00,186.5,164,152,163,16,59.72,1,19,8
2020-01-19 09:00:00,191.6,168,150,148,17,59.78,1,19,9
2020-01-19 10:00:00,198,172,150,140,16,59.78,1,19,10
2020-01-19 11:00:00,198.5,176,148,128,19,59.78,1,19,11
2020-01-19 12:00:00,201.8,174,150,136,17,59.72,1,19,12
2020-01-19 13:00:00,203.5,180,148,121,18,59.66,1,19,13
2020-01-19 14:00:00,204.6,176,146,124,25,59.63,1,19,14
2020-01-19 15:00:00,209,178,150,128,24,59.57,1,19,15
2020-01-19 16:00:00,205.7,176,141,115,29,59.54,1,19,16
2020-01-19 17:00:00,207.3,174,146,128,24,59.54,1,19,17
2020-01-19 18:00:00,218,168,148,144,25,59.6,1,19,18
2020-01-19 19:00:00,208.7,164,150,158,23,59.66,1,19,19
2020-01-19 20:00:00,206.7,164,152,163,18,59.69,1,19,20
2020-01-19 21:00:00,195.7,163,154,173,18,59.72,1,19,21
2020-01-19 22:00:00,191,162,152,173,18,59.72,1,19,22
2020-01-19 23:00:00,190.7,162,152,173,17,59.78,1,19,23
2020-01-20 00:00:00,182.3,162,152,173,15,59.75,1,20,0
2020-01-20 01:00:00,178.5,162,150,168,15,59.72,1,20,1
2020-01-20 02:00:00,176.9,162,152,173,15,59.66,1,20,2
2020-01-20 03:00:00,176.9,162,150,168,17,59.6,1,20,3
2020-01-20 04:00:00,175.8,162,152,173,15,59.6,1,20,4
2020-01-20 05:00:00,182.7,162,152,173,14,59.63,1,20,5
2020-01-20 06:00:00,192,162,150,168,16,59.66,1,20,6
2020-01-20 07:00:00,228.1,162,152,173,14,59.69,1,20,7
2020-01-20 08:00:00,229.9,163,154,173,15,59.78,1,20,8
2020-01-20 09:00:00,227.8,166,152,158,18,59.81,1,20,9
2020-01-20 10:00:00,229.8,168,150,148,20,59.84,1,20,10
2020-01-20 11:00:00,234.8,172,150,140,18,59.81,1,20,11
2020-01-20 12:00:00,257.6,174,148,132,20,59.78,1,20,12
2020-01-20 13:00:00,257,178,152,132,26,59.75,1,20,13
2020-01-20 14:00:00,265.8,180,148,121,22,59.66,1,20,14
2020-01-20 15:00:00,273.9,180,148,121,31,59.6,1,20,15
2020-01-20 16:00:00,267.6,174,150,136,30,59.6,1,20,16
2020-01-20 17:00:00,257.7,168,148,144,29,59.6,1,20,17
2020-01-20 18:00:00,244.2,166,150,153,23,59.66,1,20,18
2020-01-20 19:00:00,182.4,164,154,168,18,59.69,1,20,19
2020-01-20 20:00:00,199.2,164,152,163,25,59.75,1,20,20
2020-01-20 21:00:00,189.7,162,150,168,21,59.78,1,20,21
2020-01-20 22:00:00,183,162,152,173,18,59.84,1,20,22
2020-01-20 23:00:00,181.1,162,154,178,17,59.84,1,20,23
2020-01-21 00:00:00,173.7,156,152,188,24,59.84,1,21,0
2020-01-21 01:00:00,172.6,152,148,188,11,59.81,1,21,1
2020-01-21 02:00:00,169.4,154,150,188,13,59.75,1,21,2
2020-01-21 03:00:00,168.9,156,152,188,13,59.72,1,21,3
2020-01-21 04:00:00,165.7,158,154,188,11,59.69,1,21,4
2020-01-21 05:00:00,170.2,162,154,178,14,59.69,1,21,5
2020-01-21 06:00:00,177.9,162,154,178,16,59.72,1,21,6
2020-01-21 07:00:00,230.4,152,150,194,14,59.78,1,21,7
2020-01-21 08:00:00,219.2,156,150,183,13,59.84,1,21,8
2020-01-21 09:00:00,223.9,162,154,178,14,59.87,1,21,9
2020-01-21 10:00:00,226.7,160,152,178,16,59.9,1,21,10
2020-01-21 11:00:00,229.2,162,152,173,11,59.9,1,21,11
2020-01-21 12:00:00,234.8,158,150,178,15,59.87,1,21,12
2020-01-21 13:00:00,235.9,156,154,194,9,59.81,1,21,13
2020-01-21 14:00:00,236.2,160,154,183,12,59.75,1,21,14
2020-01-21 15:00:00,238.1,163,154,173,18,59.69,1,21,15
2020-01-21 16:00:00,239.6,164,152,163,25,59.66,1,21,16
2020-01-21 17:00:00,240.7,164,152,163,27,59.63,1,21,17
2020-01-21 18:00:00,239.1,164,152,163,24,59.66,1,21,18
2020-01-21 19:00:00,225.8,162,152,173,16,59.72,1,21,19
2020-01-21 20:00:00,201.5,162,150,168,15,59.75,1,21,20
2020-01-21 21:00:00,190.3,162,150,168,15,59.81,1,21,21
2020-01-21 22:00:00,185.1,162,150,168,16,59.84,1,21,22
2020-01-21 23:00:00,180.7,162,152,173,16,59.81,1,21,23
2020-01-22 00:00:00,172.7,162,152,173,15,59.75,1,22,0
2020-01-22 01:00:00,170.9,162,150,168,15,59.72,1,22,1
2020-01-22 02:00:00,168.3,162,152,173,15,59.66,1,22,2
2020-01-22 03:00:00,167.4,162,150,168,17,59.6,1,22,3
2020-01-22 04:00:00,166.4,162,152,173,15,59.6,1,22,4
2020-01-22 05:00:00,170.7,162,152,173,14,59.63,1,22,5
2020-01-22 06:00:00,176.5,162,150,168,16,59.66,1,22,6
2020-01-22 07:00:00,211.6,162,152,173,14,59.69,1,22,7
2020-01-22 08:00:00,235.6,163,154,173,15,59.78,1,22,8
2020-01-22 09:00:00,233,166,152,158,18,59.81,1,22,9
2020-01-22 10:00:00,213.3,168,150,148,20,59.84,1,22,10
2020-01-22 11:00:00,233.7,172,150,140,18,59.81,1,22,11
2020-01-22 12:00:00,232.6,174,148,132,20,59.78,1,22,12
2020-01-22 13:00:00,230.3,178,152,132,26,59.75,1,22,13
2020-01-22 14:00:00,232,180,148,121,22,59.66,1,22,14
2020-01-22 15:00:00,233.2,180,148,121,31,59.6,1,22,15
2020-01-22 16:00:00,232.4,174,150,136,30,59.6,1,22,16
2020-01-22 17:00:00,231.5,168,148,144,29,59.6,1,22,17
2020-01-22 18:00:00,228,166,150,153,23,59.66,1,22,18
2020-01-22 19:00:00,211.3,164,154,168,18,59.69,1,22,19
2020-01-22 20:00:00,205.2,164,152,163,25,59.75,1,22,20
2020-01-22 21:00:00,221.9,162,150,168,21,59.78,1,22,21
2020-01-22 22:00:00,223.5,162,152,173,18,59.84,1,22,22
2020-01-22 23:00:00,180.9,162,152,173,12,59.84,1,22,23
2020-01-23 00:00:00,177.2,162,150,168,8,59.81,1,23,0
2020-01-23 01:00:00,185.5,158,150,178,8,59.75,1,23,1
2020-01-23 02:00:00,178.1,158,150,178,10,59.69,1,23,2
2020-01-23 03:00:00,171.9,158,150,178,8,59.66,1,23,3
2020-01-23 04:00:00,167,158,150,178,10,59.6,1,23,4
2020-01-23 05:00:00,175.9,158,150,178,10,59.63,1,23,5
2020-01-23 06:00:00,187.8,158,150,178,8,59.66,1,23,6
2020-01-23 07:00:00,223.1,160,150,173,9,59.69,1,23,7
2020-01-23 08:00:00,231.5,163,152,168,13,59.72,1,23,8
2020-01-23 09:00:00,210.8,166,154,163,15,59.78,1,23,9
2020-01-23 10:00:00,226.3,170,150,144,22,59.78,1,23,10
2020-01-23 11:00:00,227.8,174,150,136,22,59.78,1,23,11
2020-01-23 12:00:00,228.8,174,148,132,24,59.75,1,23,12
2020-01-23 13:00:00,230.1,178,150,128,27,59.69,1,23,13
2020-01-23 14:00:00,259,178,148,124,24,59.63,1,23,14
2020-01-23 15:00:00,272.1,176,148,128,27,59.57,1,23,15
2020-01-23 16:00:00,267,176,146,124,28,59.54,1,23,16
2020-01-23 17:00:00,260.4,172,148,136,27,59.54,1,23,17
2020-01-23 18:00:00,217.6,168,148,144,25,59.57,1,23,18
2020-01-23 19:00:00,206.4,164,148,153,21,59.6,1,23,19
2020-01-23 20:00:00,207.6,163,148,158,18,59.66,1,23,20
2020-01-23 21:00:00,204,162,150,168,15,59.72,1,23,21
2020-01-23 22:00:00,204.2,162,148,163,14,59.72,1,23,22
2020-01-23 23:00:00,201.3,162,150,168,15,59.72,1,23,23
2020-01-24 00:00:00,193.1,162,150,168,16,59.72,1,24,0
2020-01-24 01:00:00,185.2,162,150,168,14,59.72,1,24,1
2020-01-24 02:00:00,180.3,160,150,173,11,59.66,1,24,2
2020-01-24 03:00:00,179.6,158,150,178,12,59.63,1,24,3
2020-01-24 04:00:00,178.5,158,150,178,10,59.6,1,24,4
2020-01-24 05:00:00,185,158,146,166,8,59.63,1,24,5
2020-01-24 06:00:00,190.4,158,146,166,10,59.66,1,24,6
2020-01-24 07:00:00,216.2,158,146,166,9,59.72,1,24,7
2020-01-24 08:00:00,226.4,163,146,153,18,59.75,1,24,8
2020-01-24 09:00:00,223.5,166,146,144,20,59.78,1,24,9
2020-01-24 10:00:00,225.2,170,145,132,21,59.78,1,24,10
2020-01-24 11:00:00,226,174,144,120,26,59.78,1,24,11
2020-01-24 12:00:00,225.2,176,144,116,27,59.75,1,24,12
2020-01-24 13:00:00,224.5,176,142,113,27,59.69,1,24,13
2020-01-24 14:00:00,224.3,176,140,110,28,59.63,1,24,14
2020-01-24 15:00:00,224.6,176,144,116,29,59.57,1,24,15
2020-01-24 16:00:00,223.8,172,144,124,26,59.54,1,24,16
2020-01-24 17:00:00,223.2,170,144,128,28,59.54,1,24,17
2020-01-24 18:00:00,222.4,164,144,140,25,59.57,1,24,18
2020-01-24 19:00:00,207.8,162,145,153,21,59.6,1,24,19
2020-01-24 20:00:00,195.1,162,146,158,18,59.66,1,24,20
2020-01-24 21:00:00,195.6,162,146,158,17,59.72,1,24,21
2020-01-24 22:00:00,193.1,162,146,158,10,59.78,1,24,22
2020-01-24 23:00:00,191.7,158,144,156,8,59.78,1,24,23
2020-01-25 00:00:00,184.4,158,146,166,10,59.78,1,25,0
2020-01-25 01:00:00,176.5,158,146,166,16,59.72,1,25,1
2020-01-25 02:00:00,175.9,158,145,161,14,59.69,1,25,2
2020-01-25 03:00:00,174.2,158,146,166,11,59.66,1,25,3
2020-01-25 04:00:00,173.4,158,146,166,11,59.6,1,25,4
2020-01-25 05:00:00,172,158,145,161,13,59.6,1,25,5
2020-01-25 06:00:00,173.8,156,144,161,10,59.6,1,25,6
2020-01-25 07:00:00,179.5,156,145,166,6,59.66,1,25,7
2020-01-25 08:00:00,190.3,162,146,158,11,59.72,1,25,8
2020-01-25 09:00:00,189.9,164,146,148,15,59.75,1,25,9
2020-01-25 10:00:00,198.1,170,146,136,15,59.78,1,25,10
2020-01-25 11:00:00,199.8,172,144,124,21,59.78,1,25,11
2020-01-25 12:00:00,201.1,178,142,110,24,59.72,1,25,12
2020-01-25 13:00:00,200.2,180,140,104,22,59.66,1,25,13
2020-01-25 14:00:00,202.5,180,140,104,22,59.57,1,25,14
2020-01-25 15:00:00,205.5,180,140,104,22,59.54,1,25,15
2020-01-25 16:00:00,208.9,178,142,110,24,59.48,1,25,16
2020-01-25 17:00:00,209.3,172,144,124,26,59.51,1,25,17
2020-01-25 18:00:00,204.8,166,144,136,27,59.54,1,25,18
2020-01-25 19:00:00,193.5,163,145,149,21,59.6,1,25,19
2020-01-25 20:00:00,184.3,162,146,158,15,59.63,1,25,20
2020-01-25 21:00:00,181.1,162,146,158,14,59.66,1,25,21
2020-01-25 22:00:00,179.5,162,146,158,13,59.72,1,25,22
2020-01-25 23:00:00,178.9,162,146,158,6,59.72,1,25,23
2020-01-26 00:00:00,175.4,162,146,158,10,59.69,1,26,0
2020-01-26 01:00:00,170.2,160,148,168,10,59.63,1,26,1
2020-01-26 02:00:00,165.7,158,148,172,13,59.57,1,26,2
2020-01-26 03:00:00,164,158,150,178,11,59.54,1,26,3
2020-01-26 04:00:00,164.2,158,150,178,9,59.54,1,26,4
2020-01-26 05:00:00,162.3,158,150,178,8,59.54,1,26,5
2020-01-26 06:00:00,164.9,154,146,178,5,59.6,1,26,6
2020-01-26 07:00:00,178.5,156,146,172,8,59.6,1,26,7
2020-01-26 08:00:00,187.2,163,150,163,8,59.66,1,26,8
2020-01-26 09:00:00,194.1,168,148,144,12,59.72,1,26,9
2020-01-26 10:00:00,194.5,170,146,136,15,59.78,1,26,10
2020-01-26 11:00:00,195.7,172,146,132,19,59.72,1,26,11
2020-01-26 12:00:00,202.4,174,148,132,19,59.69,1,26,12
2020-01-26 13:00:00,205.9,176,145,120,17,59.63,1,26,13
2020-01-26 14:00:00,208.1,180,145,114,16,59.54,1,26,14
2020-01-26 15:00:00,209.6,181,146,114,21,59.48,1,26,15
2020-01-26 16:00:00,216.1,180,146,118,24,59.42,1,26,16
2020-01-26 17:00:00,216.8,174,146,128,22,59.42,1,26,17
2020-01-26 18:00:00,213.2,166,146,144,25,59.48,1,26,18
2020-01-26 19:00:00,207.7,164,146,148,26,59.51,1,26,19
2020-01-26 20:00:00,200.1,164,148,153,18,59.57,1,26,20
2020-01-26 21:00:00,191.7,164,150,158,14,59.6,1,26,21
2020-01-26 22:00:00,189.9,164,148,153,16,59.66,1,26,22
